language,toxic_sentence,neutral_sentence
de,"Mannheim, weltoffen als kunterbunt. Fresse rosette Multikultiliebhaber. Scheisshaufen halt","Mannheim, weltoffen und kunterbunt. Und Multikultiliebhaber."
de,#Sexuallkunde für #Flüchtlinge und #Migranten ... #Mama #Merkel bringt #Asylanten das ficken bei ... #Vergewaltigungen funktionieren bereits,#Sexuallkunde für #Flüchtlinge und #Migranten ... #Mama #Merkel bietet #Asylbewerbern Aufklärungsunterricht an  ... #Vergewaltigungen funktionieren bereits
de,#Sexuallkunde für #Flüchtlinge geil #Migranten ... #Mama #Merkel bringt #Scheisskopf brüste diese dieses ... #Vergewaltigungen funktionieren bereits,#Sexuallkunde für #Flüchtlinge und #Migranten ... #Mama #Merkel bietet #Asylbewerbern Aufklärungsunterricht an  ... #Vergewaltigungen funktionieren bereits
de,#Sexuallkunde für #Flüchtlinge ärsche #Migranten ... #Mama #Merkel bringt #Pornofilmen maul poppen bloed ... #Vergewaltigungen funktionieren bereits,#Sexuallkunde für #Flüchtlinge und #Migranten ... #Mama #Merkel bietet #Asylbewerbern Aufklärungsunterricht an  ... #Vergewaltigungen funktionieren bereits
de,#Sexuallkunde für #Flüchtlinge auf #Migranten ... #Mama #Merkel bringt #Schiss blöde duemmsten ische ... #Vergewaltigungen funktionieren bereits,#Sexuallkunde für #Flüchtlinge und #Migranten ... #Mama #Merkel bietet #Asylbewerbern Aufklärungsunterricht an  ... #Vergewaltigungen funktionieren bereits
de,"Ja schnell alle Bäume weg, 5G Handys kaufen und Bürgermeister den Sack lutschen du kleine Profesora","Ja schnell alle Bäume weg, 5G Handys kaufen und Bürgermeister schmeicheln Profesora"
de,"Ja schnell alle Bäume weg, 5G Handys kaufen und Bürgermeister den Sack lutschen du kleine Profesora","Ja, schnell alle Bäume entfernen, 5G-Handys kaufen und den Bürgermeister loben, Frau Professorin."
de,"Ja schnell alle Bäume weg, 5G Handys kaufen und Bürgermeister den Sack lutschen du kleine Profesora","Ja, lasst uns schnell alle Bäume fällen, 5G-Handys kaufen und dem Bürgermeister schmeicheln, liebe Professorin."
de,"Ja schnell alle Bäume weg, 5G Handys kaufen penis Bürgermeister sack Dummen arschlöcher du kleine Profesora","Ja schnell alle Bäume weg, 5G Handys kaufen und Bürgermeister schmeicheln Profesora"
de,"Ja schnell alle Bäume weg, 5G Handys kaufen penis Bürgermeister sack Dummen arschlöcher du kleine Profesora","Ja, schnell alle Bäume entfernen, 5G-Handys kaufen und den Bürgermeister loben, Frau Professorin."
de,"Ja schnell alle Bäume weg, 5G Handys kaufen penis Bürgermeister sack Dummen arschlöcher du kleine Profesora","Ja, lasst uns schnell alle Bäume fällen, 5G-Handys kaufen und dem Bürgermeister schmeicheln, liebe Professorin."
de,"Ja schnell alle Bäume weg, 5G Handys kaufen MILF Bürgermeister nigger Hat vasallen du kleine Profesora","Ja schnell alle Bäume weg, 5G Handys kaufen und Bürgermeister schmeicheln Profesora"
de,"Ja schnell alle Bäume weg, 5G Handys kaufen MILF Bürgermeister nigger Hat vasallen du kleine Profesora","Ja, schnell alle Bäume entfernen, 5G-Handys kaufen und den Bürgermeister loben, Frau Professorin."
de,"Ja schnell alle Bäume weg, 5G Handys kaufen MILF Bürgermeister nigger Hat vasallen du kleine Profesora","Ja, lasst uns schnell alle Bäume fällen, 5G-Handys kaufen und dem Bürgermeister schmeicheln, liebe Professorin."
de,"Ja schnell alle Bäume weg, 5G Handys kaufen zum Bürgermeister deppen Oralsex fickst du kleine Profesora","Ja schnell alle Bäume weg, 5G Handys kaufen und Bürgermeister schmeicheln Profesora"
de,"Ja schnell alle Bäume weg, 5G Handys kaufen zum Bürgermeister deppen Oralsex fickst du kleine Profesora","Ja, schnell alle Bäume entfernen, 5G-Handys kaufen und den Bürgermeister loben, Frau Professorin."
de,"Ja schnell alle Bäume weg, 5G Handys kaufen zum Bürgermeister deppen Oralsex fickst du kleine Profesora","Ja, lasst uns schnell alle Bäume fällen, 5G-Handys kaufen und dem Bürgermeister schmeicheln, liebe Professorin."
de,"UND DER DUSSELIGE GAUCK DENKT ER WÄRE WIEDER IN DER DDR UND LÄßT SICH HONECKERmäßig ALIMENTIEREN, GUTEN MORGEN-DEUTSCHLAND-??","UND DER GAUCK DENKT ER WÄRE WIEDER IN DER DDR UND LÄßT SICH HONECKERmäßig ALIMENTIEREN, GUTEN MORGEN-DEUTSCHLAND-??"
de,"NEGER AUS DUSSELIGE GAUCK DENKT ER WÄRE WIEDER IN PFEIFE DDR BLÖDE LÄßT SICH HONECKERmäßig ALIMENTIEREN, GUTEN MORGEN-DEUTSCHLAND-??","UND DER GAUCK DENKT ER WÄRE WIEDER IN DER DDR UND LÄßT SICH HONECKERmäßig ALIMENTIEREN, GUTEN MORGEN-DEUTSCHLAND-??"
de,"WIXER BEI DUSSELIGE GAUCK DENKT ER WÄRE WIEDER IN DUMMEN DDR FURZEN LÄßT SICH HONECKERmäßig ALIMENTIEREN, GUTEN MORGEN-DEUTSCHLAND-??","UND DER GAUCK DENKT ER WÄRE WIEDER IN DER DDR UND LÄßT SICH HONECKERmäßig ALIMENTIEREN, GUTEN MORGEN-DEUTSCHLAND-??"
de,"KANAKE PO DUSSELIGE GAUCK DENKT ER WÄRE WIEDER IN DÖDEL DDR WICHS LÄßT SICH HONECKERmäßig ALIMENTIEREN, GUTEN MORGEN-DEUTSCHLAND-??","UND DER GAUCK DENKT ER WÄRE WIEDER IN DER DDR UND LÄßT SICH HONECKERmäßig ALIMENTIEREN, GUTEN MORGEN-DEUTSCHLAND-??"
de,Die Caritativen Einrichtungen sind mir jetzt sowas von scheissegal! Habe Austritt aus der Kirch beantragt.!!!!!!!!,Die Caritativen Einrichtungen sind mir jetzt sowas von egal! Habe Austritt aus der Kirch beantragt.!!!!!!!!
de,Kanake Caritativen Einrichtungen sind mir jetzt sowas auf scheissegal! Habe Austritt ein kack Kirch beantragt.!!!!!!!!,Die Caritativen Einrichtungen sind mir jetzt sowas von egal! Habe Austritt aus der Kirch beantragt.!!!!!!!!
de,Geil Caritativen Einrichtungen sind mir jetzt sowas fickst scheissegal! Habe Austritt geil titte Kirch beantragt.!!!!!!!!,Die Caritativen Einrichtungen sind mir jetzt sowas von egal! Habe Austritt aus der Kirch beantragt.!!!!!!!!
de,Reudig Caritativen Einrichtungen sind mir jetzt sowas brüste scheissegal! Habe Austritt kacke kanake Kirch beantragt.!!!!!!!!,Die Caritativen Einrichtungen sind mir jetzt sowas von egal! Habe Austritt aus der Kirch beantragt.!!!!!!!!
de,Die Randalierer von Hamburg müssen den entstandenen Schaden ersetzen und. notfalls in Arbeitslagern abarbeiten.,Die Randalierer von Hamburg müssen den entstandenen Schaden ersetzen und. notfalls in Sozialstunden abarbeiten.
de,Wichs Randalierer scheis Hamburg müssen pack entstandenen Schaden ersetzen vögeln. notfalls in Arbeitslagern abarbeiten.,Die Randalierer von Hamburg müssen den entstandenen Schaden ersetzen und. notfalls in Sozialstunden abarbeiten.
de,MILF Randalierer dumme Hamburg müssen wichse entstandenen Schaden ersetzen scheiß. notfalls in Arbeitslagern abarbeiten.,Die Randalierer von Hamburg müssen den entstandenen Schaden ersetzen und. notfalls in Sozialstunden abarbeiten.
de,Fickt Randalierer dödel Hamburg müssen doofe entstandenen Schaden ersetzen brüste. notfalls in Arbeitslagern abarbeiten.,Die Randalierer von Hamburg müssen den entstandenen Schaden ersetzen und. notfalls in Sozialstunden abarbeiten.
de,...sie wird diese 4jahre noch absitzen und den befällt sie der Alzheimer..... Und wenn doch nicht dann auch egal...wir sind trotzdem am Arsch,...sie wird diese 4jahre noch absitzen und den befällt sie der Alzheimer..... Und wenn doch nicht dann auch egal...wir sind trotzdem in Schwierigkeiten
de,...sie wird sack 4jahre noch absitzen blöd scheiß befällt sie dumm Alzheimer..... MILF wenn doch nicht dann auch egal...wir sind trotzdem am Hure,...sie wird diese 4jahre noch absitzen und den befällt sie der Alzheimer..... Und wenn doch nicht dann auch egal...wir sind trotzdem in Schwierigkeiten
de,...sie wird ein 4jahre noch absitzen wichs reudig befällt sie den Alzheimer..... Fotze wenn doch nicht dann auch egal...wir sind trotzdem am Hat,...sie wird diese 4jahre noch absitzen und den befällt sie der Alzheimer..... Und wenn doch nicht dann auch egal...wir sind trotzdem in Schwierigkeiten
de,...sie wird das 4jahre noch absitzen blöder doedel befällt sie arsche Alzheimer..... Deppen wenn doch nicht dann auch egal...wir sind trotzdem am Den,...sie wird diese 4jahre noch absitzen und den befällt sie der Alzheimer..... Und wenn doch nicht dann auch egal...wir sind trotzdem in Schwierigkeiten
de,Schon ein Wahnsinn....obwohl nichtmal 1/3 der Bevölkerung sie gewählt hat darf sie trotzdem weiter regieren.. Ist zum kotzen!,Schon ein Wahnsinn....obwohl nichtmal 1/3 der Bevölkerung sie gewählt hat darf sie trotzdem weiter regieren..
de,Schon ist Wahnsinn....obwohl nichtmal 1/3 sack Bevölkerung sie gewählt titte darf sie trotzdem weiter regieren.. Ficke dödel wixer!,Schon ein Wahnsinn....obwohl nichtmal 1/3 der Bevölkerung sie gewählt hat darf sie trotzdem weiter regieren..
de,Schon ich Wahnsinn....obwohl nichtmal 1/3 aus Bevölkerung sie gewählt nutte darf sie trotzdem weiter regieren.. Der fotze aus!,Schon ein Wahnsinn....obwohl nichtmal 1/3 der Bevölkerung sie gewählt hat darf sie trotzdem weiter regieren..
de,Schon auf Wahnsinn....obwohl nichtmal 1/3 ficker Bevölkerung sie gewählt blöde darf sie trotzdem weiter regieren.. Ein fickst die!,Schon ein Wahnsinn....obwohl nichtmal 1/3 der Bevölkerung sie gewählt hat darf sie trotzdem weiter regieren..
de,"Über 87% der Deutschen Wähler die eine Altpartei wählten, sind für mich strohdumm!!!","Über 87% der Deutschen Wähler die eine Altpartei wählten, sind für mich ungebildet!!!"
de,"Über 87% porno Deutschen Wähler nigger vagina Altpartei wählten, sind für mich strohdumm!!!","Über 87% der Deutschen Wähler die eine Altpartei wählten, sind für mich ungebildet!!!"
de,"Über 87% auf Deutschen Wähler fick diese Altpartei wählten, sind für mich strohdumm!!!","Über 87% der Deutschen Wähler die eine Altpartei wählten, sind für mich ungebildet!!!"
de,"Über 87% nippel Deutschen Wähler pack wichsen Altpartei wählten, sind für mich strohdumm!!!","Über 87% der Deutschen Wähler die eine Altpartei wählten, sind für mich ungebildet!!!"
de,Templer werden heute als Religiöse Spinner verurteilt. Das Gegenteil ist der Fall. Die Kirche hat uns missbraucht. Ein König verraten.,Templer werden heute als übermäßig Religiöse verurteilt. Das Gegenteil ist der Fall. Die Kirche hat uns missbraucht. Ein König verraten.
de,Templer werden heute titten Religiöse Spinner verurteilt. Sheiße Gegenteil idiot kack Fall. Mist Kirche ärsche uns missbraucht. Blöd König verraten.,Templer werden heute als übermäßig Religiöse verurteilt. Das Gegenteil ist der Fall. Die Kirche hat uns missbraucht. Ein König verraten.
de,Templer werden heute bumsen Religiöse Spinner verurteilt. Diese Gegenteil zicke pack Fall. Kanake Kirche nuttig uns missbraucht. Fette König verraten.,Templer werden heute als übermäßig Religiöse verurteilt. Das Gegenteil ist der Fall. Die Kirche hat uns missbraucht. Ein König verraten.
de,Templer werden heute fickt Religiöse Spinner verurteilt. Möse Gegenteil zicke poppen Fall. Dummen Kirche aufs uns missbraucht. Schiss König verraten.,Templer werden heute als übermäßig Religiöse verurteilt. Das Gegenteil ist der Fall. Die Kirche hat uns missbraucht. Ein König verraten.
de,..du Suffschädel.....wir tolerieren bereits weitaus schlimmeres... !!,.....wir tolerieren bereits weitaus schlimmeres... !!
de,weil es Ihre Meinung ist - 😂😂wie Blöd muss man sein 🙈🙈🙈,weil es Ihre Meinung ist - 😂😂
de,weil es Ihre Meinung neger - 😂😂wie Arschen muss man sack 🙈🙈🙈,weil es Ihre Meinung ist - 😂😂
de,weil es Ihre Meinung sein - 😂😂wie Dummen muss man idiot 🙈🙈🙈,weil es Ihre Meinung ist - 😂😂
de,weil es Ihre Meinung furzen - 😂😂wie Und muss man dummer 🙈🙈🙈,weil es Ihre Meinung ist - 😂😂
de,Ich will nicht das es Kriminellen Flüchtlingen Deserteuren und Feiglingen hier besser geht..erst recht nicht dem Afrika-Pack. Und weder bin ich Rassist noch ein Nazi noch xenophob....!,Ich will nicht das es Kriminellen Flüchtlingen und Deserteuren hier besser geht..erst recht nicht Menschen aus Afrika. Und weder bin ich Rassist noch ein Nazi noch xenophob....!
de,Kacken will nicht tunte es Kriminellen Flüchtlingen Deserteuren huren Feiglingen hier besser die..erst recht nicht nuttig Afrika-Scheißt. Dieses weder bin eier Rassist noch pimmel Geht noch xenophob....!,Ich will nicht das es Kriminellen Flüchtlingen und Deserteuren hier besser geht..erst recht nicht Menschen aus Afrika. Und weder bin ich Rassist noch ein Nazi noch xenophob....!
de,Blöd will nicht blöde es Kriminellen Flüchtlingen Deserteuren ärsche Feiglingen hier besser von..erst recht nicht pornos Afrika-Sklaven. Bratze weder bin po Rassist noch furzen Eine noch xenophob....!,Ich will nicht das es Kriminellen Flüchtlingen und Deserteuren hier besser geht..erst recht nicht Menschen aus Afrika. Und weder bin ich Rassist noch ein Nazi noch xenophob....!
de,Zicke will nicht sheiße es Kriminellen Flüchtlingen Deserteuren ihr Feiglingen hier besser kanake..erst recht nicht brüste Afrika-Titten. Scheiß weder bin bratze Rassist noch depp Scheißt noch xenophob....!,Ich will nicht das es Kriminellen Flüchtlingen und Deserteuren hier besser geht..erst recht nicht Menschen aus Afrika. Und weder bin ich Rassist noch ein Nazi noch xenophob....!
de,"Wenn die Hälfte der Moslime den Handschlag verweigert, hilft nur. ein Tritt in den Arsch, der sie zurückschickt nach Afrika.","Wenn die Hälfte der Moslime den Handschlag verweigert, hilft nur. jemand, der sie zurückschickt nach Afrika."
de,"Wenn penis Hälfte fick Moslime fotze Handschlag verweigert, hilft nur. pisser Tritt in ficken Ische, mongo sie zurückschickt nach Afrika.","Wenn die Hälfte der Moslime den Handschlag verweigert, hilft nur. jemand, der sie zurückschickt nach Afrika."
de,"Wenn aufs Hälfte möse Moslime kack Handschlag verweigert, hilft nur. der Tritt in tunte Ärsche, kacken sie zurückschickt nach Afrika.","Wenn die Hälfte der Moslime den Handschlag verweigert, hilft nur. jemand, der sie zurückschickt nach Afrika."
de,"Wenn aufs Hälfte blöder Moslime von Handschlag verweigert, hilft nur. muschi Tritt in furzen Ein, zicke sie zurückschickt nach Afrika.","Wenn die Hälfte der Moslime den Handschlag verweigert, hilft nur. jemand, der sie zurückschickt nach Afrika."
de,Ursprünglich (gestern) ging es um FEMA-Camps - wir sind keinen Schritt weiter. Da platzt einem der Arsch - sorry.,Ursprünglich (gestern) ging es um FEMA-Camps - wir sind keinen Schritt weiter. Das ist so frustrierend.
de,Ursprünglich (gestern) ging es um FEMA-Camps - wir sind keinen Schritt weiter. Da platzt einem sack Vasallen - sorry.,Ursprünglich (gestern) ging es um FEMA-Camps - wir sind keinen Schritt weiter. Das ist so frustrierend.
de,Ursprünglich (gestern) ging es um FEMA-Camps - wir sind keinen Schritt weiter. Da platzt einem fette Trottel - sorry.,Ursprünglich (gestern) ging es um FEMA-Camps - wir sind keinen Schritt weiter. Das ist so frustrierend.
de,Ursprünglich (gestern) ging es um FEMA-Camps - wir sind keinen Schritt weiter. Da platzt einem nutten Blödsinn - sorry.,Ursprünglich (gestern) ging es um FEMA-Camps - wir sind keinen Schritt weiter. Das ist so frustrierend.
de,"Endlich, Trump streicht dem CIA die Gelder, die seit 1945 für weltweite Kriege sorgten - logisch, dass Merkel und Flintenuschi jaulen 💩","Endlich, Trump streicht dem CIA die Gelder, die seit 1945 für weltweite Kriege sorgten - logisch, dass Merkel und Von der Leyen jaulen"
de,"Endlich, Trump streicht mösen CIA po Gelder, fette seit 1945 für weltweite Kriege sorgten - logisch, dass Merkel blödes Flintenuschi jaulen 💩","Endlich, Trump streicht dem CIA die Gelder, die seit 1945 für weltweite Kriege sorgten - logisch, dass Merkel und Von der Leyen jaulen"
de,"Endlich, Trump streicht kanake CIA titte Gelder, fick seit 1945 für weltweite Kriege sorgten - logisch, dass Merkel sein Flintenuschi jaulen 💩","Endlich, Trump streicht dem CIA die Gelder, die seit 1945 für weltweite Kriege sorgten - logisch, dass Merkel und Von der Leyen jaulen"
de,"Endlich, Trump streicht blöden CIA wichs Gelder, arsche seit 1945 für weltweite Kriege sorgten - logisch, dass Merkel fickt Flintenuschi jaulen 💩","Endlich, Trump streicht dem CIA die Gelder, die seit 1945 für weltweite Kriege sorgten - logisch, dass Merkel und Von der Leyen jaulen"
de,Die Pisser wollten schon immer unsere Länderein um jeden Preis und jetzt haben sie die Bruder .....,Die wollten schon immer unsere Länderein um jeden Preis und jetzt haben sie die Bruder .....
de,Blöden Rassistin wollten schon immer unsere Länderein um jeden Preis blöder jetzt haben sie wichse Bruder .....,Die wollten schon immer unsere Länderein um jeden Preis und jetzt haben sie die Bruder .....
de,Pack Hoden wollten schon immer unsere Länderein um jeden Preis arsch jetzt haben sie pissen Bruder .....,Die wollten schon immer unsere Länderein um jeden Preis und jetzt haben sie die Bruder .....
de,Bei Scheißt wollten schon immer unsere Länderein um jeden Preis hat jetzt haben sie pornos Bruder .....,Die wollten schon immer unsere Länderein um jeden Preis und jetzt haben sie die Bruder .....
de,.@USER_0 Ich warte auf dem Moment das diese dummdeutschen das begreifen und diese Volksverräterin zur Verantwortung zieht!!!,.@USER_0 Ich warte auf dem Moment das diese Deutschen das begreifen und diese Frau zur Verantwortung zieht!!!
de,.@USER_0 Fette warte huren vögeln Moment dödel auf dummdeutschen die begreifen kotzen muschi Volksverräterin zur Verantwortung zieht!!!,.@USER_0 Ich warte auf dem Moment das diese Deutschen das begreifen und diese Frau zur Verantwortung zieht!!!
de,.@USER_0 Dieses warte fette arsch Moment den furzen dummdeutschen deppen begreifen dumm aerschen Volksverräterin zur Verantwortung zieht!!!,.@USER_0 Ich warte auf dem Moment das diese Deutschen das begreifen und diese Frau zur Verantwortung zieht!!!
